地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 中国大陆'],"['陈凯歌', '张一白', '管虎', '薛晓路', '徐峥', '宁浩', '文牧野']",['155'],[],"['黄渤', '张译', '韩昊霖', '杜江', '葛优', '刘昊然', '宋佳', '王千源', '任素汐', '吴京', '朱一龙', '王东', '陈飞宇', '佟丽娅', '欧豪', '张嘉译', '惠英红', '龚蓓苾', '田壮壮', '韩东君', '辛柏青', '周冬雨', '任达华', '江珊', '王砚辉', '耿乐', '姜武', '梁静', '佟大为', '魏晨', '胡军', '王天辰', '彭昱畅', '罗海琼', '郭丞', '周依然', '樊雨洁', '刘涛', '马伊琍', '张建亚', '徐峥', '王洛勇', '高亚麟', '王道铁', '程禹森', '马书良', '景海鹏', '陈冬', '雷佳音', '张子枫', '陶虹', '郭京飞', '袁文康', '贾晨飞', '邵汶', '张芝华', '段博文', '郎平']",['我和我的祖国'],['剧情'],['7.8'],['734439'],[' 汉语普通话']
[' 韩国'],['郑址宇'],['122'],[],"['金高银', '丁海寅', '朴海俊', '金国熙', '郑幼贞', '崔俊英']",['柳烈的音乐专辑 유열의 음악앨범'],"['剧情', '爱情']",['7.8'],['40897'],[' 韩语']
[' 巴西'],['卡里姆·埃诺兹'],['145'],[],"['朱莉娅·斯托克勒', '卡罗尔·杜阿尔特', '弗拉维亚·古兹曼', '安托尼欧·方塞卡', '雨果·克鲁兹', '尼古拉斯·安东尼', '马丽亚·曼诺埃拉', '格莱郭廖· 杜威维埃', '塞缪尔·托莱多', '卢安娜·泽维尔', '纳尔逊·费雷拉', '安德丽莎·卡布拉尔', '卢米·金', '雪莉·克鲁兹', '芭芭拉·桑托斯', '马西奥·维托', '爱德华多·托纳吉', '伊萨克·达霍拉', '费尔南多·塞兰', '弗拉维奥·保乌拉奇', '拉斐尔·拉波索', '克劳迪奥·加布里埃尔', '克里斯蒂娜·佩雷拉', '费尔兰德·蒙特纳哥']",['看不见的女人 A vida invisível de Eurídice Gusmão'],['剧情'],['7.8'],['3618'],[' 葡萄牙语']
[' 中国大陆'],['柯汶利'],['112'],[],"['肖央', '谭卓', '陈冲', '姜皓文', '秦沛', '边天扬', '许文姗', '张熙然', '施名帅', '黄健玮']",['误杀'],"['剧情', '悬疑', '犯罪']",['7.7'],['536419'],[' 汉语普通话']
[' 新加坡 / 中国台湾'],['陈哲艺'],['103'],[],"['杨雁雁', '许家乐', '李铭顺', '杨世彬']",['热带雨'],['剧情'],['7.7'],['19170'],[' 英语 / 汉语普通话 / 福建话']
[' 韩国'],['李元泰'],['109'],[],"['马东锡', '金武烈', '金成圭', '刘承睦', '崔民哲', '金胤成', '许栋元', '吴熙俊', '杨志洙', '金洁', '李恩泉', '刘在明']",['恶人传 악인전'],"['剧情', '动作', '犯罪']",['7.7'],['193200'],[' 韩语']
[' 韩国'],['严宥娜'],['135'],[],"['柳海真', '尹启相', '金弘波', '禹贤', '金太勋', '艺秀晶', '赵贤哲']",['词典 말모이'],"['剧情', '历史']",['7.7'],['4587'],[' 韩语']
[' 美国'],['米密·莱德'],['120'],['12'],"['菲丽希缇·琼斯', '艾米·汉莫', '贾斯汀·塞洛克斯', '萨姆·沃特森', '凯西·贝茨', '卡莉·史派妮', '杰克·莱诺', '斯蒂芬·鲁特', '克里斯·马尔基', '加里·韦恩兹', '弗朗西斯·X·麦卡蒂', '罗纳德·格特曼', '温迪·古逊', '约翰·拉尔斯顿', '卡尔·格拉戈萨斯', '亚瑟·霍尔顿', '安吉拉·嘉鲁皮', '乔迪·约翰逊', '杰夫·利利科', '乔·柯布登 ', '莎珑·华盛顿', '瓦罗娜·塞茨瓦埃洛', '阿伦·奥阿约-斯图尔特', '霍莉·G·弗兰克尔', '汤姆·埃尔文', '斯蒂芬妮·科斯塔', '拉斐尔·格罗斯-哈维', '罗伯特·J·塔维纳', '加布里埃尔·格雷厄姆', '丹尼尔·布罗克', '道恩·福特', '迈克尔·迪克森', '亚历山大·贝朗格', '鲁斯·巴德·金斯伯格']",['性别为本 On the Basis of Sex'],"['剧情', '传记']",['7.6'],['8521'],[' 英语']
[' 挪威 / 冰岛 / 美国'],['保罗·格林格拉斯'],['143'],"['09', '10']","['安德斯·丹尼尔森·李', '乔纳斯·斯特兰德·格利', '乔恩·奥伊登', '玛丽亚·波克', '托尔比约恩·哈尔', '乌里克·汉森·多维根', '托恩·丹尼尔森', '安尼克·冯·德·利佩', '拉尔斯·阿兰兹-汉森', '爱因德·伊恩沃德']",['挪威7·22爆炸枪击案 22 July'],"['剧情', '历史', '犯罪']",['7.5'],['8854'],[' 英语']
[' 韩国'],['洪承完'],['114'],[],"['文素丽', '朴炯植', '白秀章', '金美京', '尹敬浩', '徐正妍', '赵汉哲', '金弘波', '赵秀香', '权海骁', '太仁镐', '徐贤宇', '李容怡', '廉东宪']",['陪审员 배심원들'],['剧情'],['7.5'],['7186'],[' 韩语']
