地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 中国大陆'],['崔斯韦'],['111'],['10'],"['张震', '倪妮', '廖凡', '黄觉', '刘桦', '张奕聪', '李光洁', '岳小军', '昌隆']",['雪暴'],"['动作', '悬疑', '犯罪']",['6.2'],['52669'],[' 汉语普通话']
[' 中国大陆 / 澳大利亚'],['徐顺利'],['125'],[],"['王志文', '余男', '李立群', '许亚军', '夏克立', '高捷', '余皑磊', '赵铭岳', '白澍', '王冠杰', '康斯坦丁·科玖霍夫', '法比安·卢查瑞尼']",['最长一枪'],"['剧情', '动作']",['6.1'],['14214'],[' 汉语普通话']
[' 中国大陆 / 中国香港'],['徐克'],['132'],['07'],"['赵又廷', '冯绍峰', '林更新', '阮经天', '马思纯', '刘嘉玲', '盛鉴', '杨一威', '唐古特·宝日夫', '张傲月', '孙蛟龙', '汪汐潮', '铁男', '李炳雷', '许明虎']",['狄仁杰之四大天王'],"['动作', '悬疑', '奇幻', '武侠', '古装']",['6.1'],['234376'],[' 汉语普通话']
[' 中国大陆'],['李骏'],['113'],[],"['范伟', '宋洋', '焦俊艳', '陈数']",['长安道'],"['剧情', '悬疑', '犯罪']",['6.1'],['38535'],[' 汉语普通话']
[' 中国大陆 / 中国香港'],['邱礼涛'],['99'],[],"['刘德华', '古天乐', '苗侨伟', '林嘉欣', '周秀娜', '应采儿', '陈家乐', '卫诗雅', '郑则仕', '张国强', '陈佩诗', '狼森', '欧阳靖', '恭硕良', '林家栋', '李赏', '张竣杰', '李灿森', '谭小环']",['扫毒2天地对决 掃毒2：天地對決'],"['剧情', '动作', '悬疑', '犯罪']",['6.0'],['203407'],[' 汉语普通话 / 粤语']
[' 中国大陆'],['甘剑宇'],['103'],[],"['大鹏', '欧豪', '李梦', '曹炳琨', '沙宝亮', '曹卫宇', '乌兰托雅·朵', '张宁江', '夏恩', '李晟烨']",['铤而走险'],"['剧情', '犯罪']",['6.0'],['26192'],[' 汉语普通话']
[' 中国大陆'],['彭宥纶'],['110'],[],"['白百何', '张子枫', '魏大勋', '许娣', '李建义', '吕星辰', '袁文康', '温升豪', '海一天', '刘畅', '吕聿来', '赵子琪', '吴昊宸', '白举纲', '赵天宇', '赵阳']",['亲爱的新年好'],"['剧情', '爱情']",['5.7'],['59161'],[' 汉语普通话']
[' 日本 / 中国大陆'],"['李豪凌', '易小星', '竹内良贵']",['74'],['08'],"['坂泰斗', '寿美菜子', '白石晴香', '安元洋贵', '大冢刚央', '长谷川育美', '白客', '彭师欣', '唐雅菁', '陈颖晖', '梁达伟', '林美玉']",['肆式青春 詩季織々'],['动画'],['5.6'],['21655'],[' 汉语普通话 / 日语 / 粤语 / 上海话']
[' 中国大陆'],['薛晓路'],['139'],[],"['雷佳音', '汤唯', '齐溪', '吴彦姝', '杨立新', '王策', '邢岷山', '陈创', '安地', '王茜', '付宏声']",['吹哨人'],"['剧情', '悬疑', '犯罪']",['5.5'],['29011'],[' 汉语普通话']
[' 中国大陆'],['丁晟'],['109'],[],"['凌潇肃', '贾乃亮', '金晨', '张云龙', '刘俊孝', '刘文擘', '蔡心', '王泊文', '常戎', '赵小锐', '那尔那茜', '唐羽翰', '丁一', '淳于珊珊', '罗伯特·克耐普', '桑平', '马浴柯', '乔振宇', '张亮']",['特警队'],['动作'],['5.2'],['22109'],[' 汉语普通话']
[' 中国大陆'],['姜凯阳'],['96'],['09'],"['聂远', '谭凯', '徐露', '于明加', '曲高位', '张陆', '程煜', '宋春丽', '刘小宁', '石兆琪', '董博睿', '彭凌', '刘泳希', '王志刚', '史光辉', '袁满']",['道高一丈'],"['剧情', '悬疑', '犯罪']",['4.9'],['7613'],[' 汉语普通话']
